sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
40.000000,555.000,40.000000,120.000000,3.8787913012e-02,-7.1570120771e-03,-2.4072694388e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.8756004427e-02,6.0369990518e-04,2.9713265223e-02
40.000000,555.000,40.000000,125.000000,3.8219694292e-02,-9.7998166826e-03,-2.3949597435e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.0949083439e-02,1.4442014211e-03,2.9277984430e-02
40.000000,555.000,40.000000,130.000000,3.7741766702e-02,-1.2489102568e-02,-2.3434765629e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.3090660930e-02,3.2805229575e-03,2.8911870656e-02
40.000000,555.000,40.000000,135.000000,3.7346791033e-02,-1.5164965954e-02,-2.2522060676e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.5149186969e-02,7.0317178567e-03,2.8609301739e-02
40.000000,555.000,40.000000,140.000000,3.7026452794e-02,-1.7766369401e-02,-2.1215042357e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.7093265776e-02,1.4140591077e-02,2.8363908411e-02
40.000000,555.000,40.000000,145.000000,3.6771869458e-02,-2.0232842154e-02,-1.9527044325e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.8892372583e-02,2.6537244615e-02,2.8168886262e-02
40.000000,555.000,40.000000,150.000000,3.6574002032e-02,-2.2506176177e-02,-1.7480969739e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.0517563868e-02,4.6253863671e-02,2.8017311019e-02
40.000000,555.000,40.000000,155.000000,3.6424057362e-02,-2.4532067411e-02,-1.5108811393e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.1942161035e-02,7.4560603762e-02,2.7902446738e-02
40.000000,555.000,40.000000,160.000000,3.6313867992e-02,-2.6261653372e-02,-1.2450909287e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.3142388253e-02,1.1075491892e-01,2.7818036783e-02
40.000000,555.000,40.000000,165.000000,3.6236237152e-02,-2.7652901204e-02,-9.5549664591e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.4097946392e-02,1.5114776530e-01,2.7758568109e-02
40.000000,555.000,40.000000,170.000000,3.6185237689e-02,-2.8671804771e-02,-6.4748511239e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.4792506742e-02,1.8905945070e-01,2.7719500254e-02
40.000000,555.000,40.000000,175.000000,3.6156455217e-02,-2.9293355000e-02,-3.2692196169e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.5214110460e-02,2.1637829459e-01,2.7697451601e-02
40.000000,555.000,40.000000,180.000000,3.6147167636e-02,-2.9502254487e-02,-9.2055670431e-18,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.5355462331e-02,2.2636109764e-01,2.7690336902e-02
40.000000,555.000,40.000000,185.000000,3.6156455217e-02,-2.9293355000e-02,3.2692196169e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.5214110460e-02,2.1637829459e-01,2.7697451601e-02
40.000000,555.000,40.000000,190.000000,3.6185237689e-02,-2.8671804771e-02,6.4748511239e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.4792506742e-02,1.8905945070e-01,2.7719500254e-02
40.000000,555.000,40.000000,195.000000,3.6236237152e-02,-2.7652901204e-02,9.5549664591e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.4097946392e-02,1.5114776530e-01,2.7758568109e-02
40.000000,555.000,40.000000,200.000000,3.6313867992e-02,-2.6261653372e-02,1.2450909287e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.3142388253e-02,1.1075491892e-01,2.7818036783e-02
40.000000,555.000,40.000000,205.000000,3.6424057362e-02,-2.4532067411e-02,1.5108811393e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.1942161035e-02,7.4560603762e-02,2.7902446738e-02
40.000000,555.000,40.000000,210.000000,3.6574002032e-02,-2.2506176177e-02,1.7480969739e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,9.0517563868e-02,4.6253863671e-02,2.8017311019e-02
40.000000,555.000,40.000000,215.000000,3.6771869458e-02,-2.0232842154e-02,1.9527044325e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.8892372583e-02,2.6537244615e-02,2.8168886262e-02
40.000000,555.000,40.000000,220.000000,3.7026452794e-02,-1.7766369401e-02,2.1215042357e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.7093265776e-02,1.4140591077e-02,2.8363908411e-02
40.000000,555.000,40.000000,225.000000,3.7346791033e-02,-1.5164965954e-02,2.2522060676e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.5149186969e-02,7.0317178567e-03,2.8609301739e-02
40.000000,555.000,40.000000,230.000000,3.7741766702e-02,-1.2489102568e-02,2.3434765629e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.3090660930e-02,3.2805229575e-03,2.8911870656e-02
40.000000,555.000,40.000000,235.000000,3.8219694292e-02,-9.7998166826e-03,2.3949597435e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,8.0949083439e-02,1.4442014211e-03,2.9277984430e-02
40.000000,555.000,40.000000,240.000000,3.8787913012e-02,-7.1570120771e-03,2.4072694388e-02,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.8756004427e-02,6.0369990518e-04,2.9713265223e-02
